genre,duration,zero_crossing_rate,rms,chromagram,spectral_centroid,spectral_rolloff,spectral_bandwidth,tempo,beats_avg,onset_strength_mean,spectral_contrast,spectral_flatness,mfcc_1,mfcc_delta_1,mfcc_delta2_1,mfcc_2,mfcc_delta_2,mfcc_delta2_2,mfcc_3,mfcc_delta_3,mfcc_delta2_3,mfcc_4,mfcc_delta_4,mfcc_delta2_4,mfcc_5,mfcc_delta_5,mfcc_delta2_5,mfcc_6,mfcc_delta_6,mfcc_delta2_6,mfcc_7,mfcc_delta_7,mfcc_delta2_7,mfcc_8,mfcc_delta_8,mfcc_delta2_8,mfcc_9,mfcc_delta_9,mfcc_delta2_9,mfcc_10,mfcc_delta_10,mfcc_delta2_10,mfcc_11,mfcc_delta_11,mfcc_delta2_11,mfcc_12,mfcc_delta_12,mfcc_delta2_12,mfcc_13,mfcc_delta_13,mfcc_delta2_13
classical,30.013333333333332,0.07953924074342614,0.04545146,"[[0.32344612 0.34505987 0.27538776 ... 0.81636167 0.1526078  0.15483992]
 [0.18624415 0.10930753 0.12898743 ... 0.23319028 0.08078685 0.08418196]
 [0.414602   0.2941592  0.30478978 ... 0.31293318 0.30589476 0.36275932]
 ...
 [0.39996225 0.4260811  0.44023567 ... 0.33789876 0.12847827 0.13590144]
 [0.17075337 0.21944875 0.30807924 ... 0.4566201  0.32481447 0.3146587 ]
 [0.15897718 0.16499789 0.15428016 ... 0.18483074 0.12853116 0.1414052 ]]",1371.3948853640532,2570.2867264537413,1441.3355777497557,135.99917763157896,652.8358208955224,1.1041377,22.026684742308262,0.001095695,-278.16516,-0.034796145,-0.02586725,147.8802,0.030455718,-0.0068546725,-31.550192,0.018446408,0.017893462,20.35175,-0.01069753,-0.0005266069,-9.574064,0.009999224,0.007835533,-6.2306366,0.002191219,0.005421837,-13.595256,0.020938843,0.009099456,-0.6612353,0.0009017835,-0.0079019135,-7.2735705,0.008225417,0.0017745924,1.0149174,-0.013632911,0.0036156555,-11.761826,-0.012702697,0.008641875,-0.9655804,-0.007306183,-0.0049559525,-2.215732,0.019319583,-0.007956893
classical,30.013333333333332,0.09522957149071926,0.016776716,"[[0.65529484 0.39897352 1.         ... 0.09870728 0.12443645 0.21404254]
 [0.2647679  0.11761227 0.29187313 ... 0.05534318 0.05673749 0.12867878]
 [0.10927889 0.03931362 0.06141033 ... 0.15446633 0.13134255 0.18803558]
 ...
 [0.634288   0.33985943 0.30889705 ... 0.05353903 0.05266168 0.07399437]
 [0.6707731  0.22810024 0.29172575 ... 0.1588761  0.15752017 0.16556744]
 [0.8567513  0.2953233  0.39193723 ... 0.08298746 0.10673075 0.19369113]]",1751.5809593775748,3236.583651301479,1930.4849664370738,107.666015625,550.7272727272727,1.1960908,20.520271297131508,0.009638104,-367.0708,0.090041615,0.01489203,112.81917,-0.045796458,-0.0075476714,-18.745602,-0.015654834,0.0001658453,10.175582,0.019043034,-0.00061014836,-1.6043577,0.007632556,-0.008598857,3.799532,0.001801889,-0.002043491,0.92568165,0.003956284,0.0037937814,5.0639052,-0.002230108,0.0034381808,-5.370904,-0.006107813,0.0021518136,-9.514625,-0.0020708349,0.0051436746,-8.494095,0.006595185,0.0039852727,-1.7862537,0.005614224,-0.002391828,1.2870401,-0.0040982743,-0.0037944699
classical,30.013333333333332,0.075862970079273,0.0516711,"[[0.2492391  0.26278687 0.16772543 ... 1.         1.         1.        ]
 [0.230637   0.16484344 0.18130189 ... 0.42382976 0.26009756 0.22519378]
 [0.6034757  0.5101861  0.60441077 ... 0.05467671 0.03706745 0.05972972]
 ...
 [0.58738685 0.3491995  0.20541556 ... 0.01808035 0.02018698 0.0253441 ]
 [1.         1.         1.         ... 0.03116674 0.05232116 0.10693403]
 [0.34465596 0.4205517  0.4017732  ... 0.30213326 0.43994558 0.5147825 ]]",1397.3892884938984,2616.092662412993,1574.4155381123953,143.5546875,633.2428571428571,1.036116,21.07877619517917,0.0016108075,-269.7108,0.01790632,0.04392736,136.43422,-0.037668,-0.0065849093,-25.016577,0.0020189537,-0.014925334,26.403866,0.018677,0.0026587788,0.681068,-0.010487046,-0.0074061425,-5.3720846,0.008985766,0.0056663663,-1.1092929,-0.0013712066,0.004213457,-1.4986668,0.0048469203,0.004697471,-0.17736816,-0.0035713473,-0.0020131324,-3.8057547,-0.01069194,-0.0033471973,-9.296668,-0.010621982,0.0012062773,-3.1443982,-0.00850667,0.004785691,1.6502777,0.007100016,0.001297792
country,29.995827664399094,0.12416100280572756,0.2093933,"[[0.07752554 0.07069647 0.14986317 ... 0.12386667 0.398155   1.        ]
 [0.07137048 0.08678771 0.50701135 ... 0.2939603  0.33337295 0.61383206]
 [0.33061573 0.5844385  1.         ... 0.09859528 0.1307822  0.30602565]
 ...
 [0.02345477 0.02449372 0.08514453 ... 0.571547   0.46004617 0.3168703 ]
 [0.02008875 0.02630402 0.08802089 ... 0.6098453  0.54783976 0.22039188]
 [0.02193728 0.03211366 0.10583352 ... 0.27752358 0.5199306  0.57471013]]",2966.1571589936843,6349.4199392596265,2848.1234947138532,117.45383522727273,595.9636363636364,1.0842422,18.681123854397757,0.043553274,-20.781351,0.00024568924,-0.00033415805,62.950436,0.022815993,-0.00942725,2.3044405,0.008189896,-0.010693508,30.773722,-0.00039952458,0.00035454246,6.973462,0.008860152,-0.008903534,6.5058126,0.027990539,-0.012699467,6.3236375,0.020601027,-0.0034358609,9.873086,-0.0040759873,-0.0073188017,3.4352975,-0.002426099,0.00011527741,9.372202,0.0033335302,0.0008762898,-0.4041579,-0.020361315,-0.0014029299,7.5194154,-0.0073547442,-0.0034103247,-0.98427397,0.0027606084,-0.010453578
country,30.013333333333332,0.09741305346094355,0.21801743,"[[0.1784598  0.11514819 0.08972748 ... 0.31503314 0.31230077 0.27415693]
 [0.33681998 0.28025967 0.25221035 ... 0.22427092 0.22829293 0.25026134]
 [1.         1.         1.         ... 0.29501015 0.38649938 0.47173744]
 ...
 [0.22216862 0.22737549 0.24872781 ... 0.24134628 0.6213729  0.7792296 ]
 [0.16683295 0.11185559 0.12582588 ... 0.3341069  0.39149845 0.46530178]
 [0.18643561 0.11694816 0.10054136 ... 1.         1.         1.        ]]",1754.3169300488282,3504.9992749419953,1861.9497283151695,117.45383522727273,659.9824561403509,1.1685171,24.132524352448446,0.0033342324,-69.83627,0.05340758,-0.012526316,124.2077,0.056782044,0.011957834,-32.482372,-0.070935294,0.0003674235,47.6898,0.0087736575,-0.00666442,1.4008868,0.0031709399,0.0055697835,22.60084,-0.03410556,-0.014757356,-8.7528515,-0.003937902,-0.002654894,21.427229,-0.009534483,-0.0018638419,-15.660797,0.0067694546,0.0013585647,15.749121,0.011481845,-0.012126256,-12.432543,-0.010136832,0.0046736714,9.573857,-0.020565797,-0.009018531,-9.047071,0.011458109,0.005925524
country,30.013333333333332,0.0509447656854215,0.082008675,"[[0.24798183 0.12093279 0.03193277 ... 0.1367053  0.24920072 0.38727152]
 [0.617115   0.4530909  0.15498863 ... 0.05437601 0.09919343 0.2195025 ]
 [0.8916469  1.         1.         ... 0.02836337 0.02785361 0.06318209]
 ...
 [1.         0.7831387  0.26496893 ... 1.         1.         1.        ]
 [0.53281736 0.26530415 0.08069766 ... 0.3834925  0.5159839  0.7386221 ]
 [0.16619694 0.068275   0.0209797  ... 0.11252318 0.18168859 0.39633656]]",1138.970375102019,2118.197709723028,1462.5548366603607,83.35433467741936,665.75,1.1753513,20.378244020622745,0.0013786881,-256.0997,-0.17494242,-0.032803677,163.07938,0.029927861,0.01311564,-22.860847,0.038446482,0.016155034,26.92573,-0.0521324,0.011435877,15.294624,-0.0117050875,0.009348902,-3.5060468,0.0022121468,-0.01197274,4.2238126,0.027913848,0.008028286,-0.78757614,0.014212771,0.0032326668,-9.461128,-0.0076382835,0.004520493,1.7529933,-0.021167854,-0.005572358,-4.4277163,-0.005200963,-0.008835664,-3.6453378,0.00081444375,-0.0027393433,-4.2500973,-0.0047922996,0.007300608
country,30.013333333333332,0.06387005752126837,0.088679396,"[[0.4302247  0.41692498 0.32542187 ... 0.48822364 0.4450623  0.5417756 ]
 [0.4814668  0.276916   0.2504519  ... 1.         1.         1.        ]
 [0.5944351  0.47334006 0.6043842  ... 0.1824465  0.20644979 0.28153077]
 ...
 [0.8364689  1.         1.         ... 0.11932384 0.16651273 0.36709693]
 [0.3031602  0.2713183  0.14169922 ... 0.12689659 0.14816844 0.20639525]
 [0.19852696 0.21768396 0.11970825 ... 0.74169236 0.82697266 0.8537268 ]]",1470.2190431491572,2967.8432809781034,1960.209861429048,89.10290948275862,309.15,1.2034116,18.747131069469862,0.007320522,-171.3231,0.0009003453,0.030386008,137.33298,-0.005857661,-0.004260283,7.9547596,-0.010196667,0.0004046509,28.53364,-0.017170196,0.0033704448,2.6904237,-0.021317508,-1.8398798e-05,-0.5032654,-0.009505,0.005159092,-2.9567096,0.0017392527,0.0022494993,-1.1481973,0.016996356,-0.0013396818,-6.1525826,0.010188363,0.00067896856,-2.3970332,0.0007749419,0.00055432523,-5.854901,-0.0011317702,-0.002118813,-2.1742194,-0.0058338237,-0.0007355005,-5.340977,0.005127615,-0.0038309728
country,30.013333333333332,0.09586022090100542,0.11321748,"[[0.20382307 0.13691077 0.2786277  ... 0.31111556 0.3284833  0.42149127]
 [0.5471282  0.39955342 0.3961883  ... 0.32165253 0.23512125 0.3578489 ]
 [0.96196145 0.66709745 0.63162327 ... 0.28307804 0.20917644 0.3106595 ]
 ...
 [0.20082392 0.23503104 0.5885954  ... 0.26051536 0.31643316 0.29595616]
 [0.08857796 0.08473987 0.25016114 ... 0.16392195 0.1826276  0.25771916]
 [0.11828678 0.07618092 0.29196727 ... 0.10321414 0.16396356 0.272717  ]]",2634.223606489956,5808.127730296549,2898.649215130567,129.19921875,631.0535714285714,1.3439156,18.542732928081687,0.03516666,-111.62214,0.054737743,-0.03416185,82.249146,-0.0049396935,0.027440345,13.051351,-0.041279964,-0.009121892,31.925337,-0.0237611,0.01242408,23.684826,-0.0012559876,0.00048337496,-0.53294593,-0.0086252205,-0.0023124013,12.03311,0.0041437056,0.009945485,3.6621606,-0.0025065946,0.0032698447,-5.7393713,0.004168166,0.0035299426,3.3419154,0.0155423805,0.0028088107,1.4315193,0.016024372,-0.0034987335,0.771382,0.0017798055,-0.0018642939,0.5497472,-0.010854953,0.0022028927
country,30.013333333333332,0.05825803303847641,0.1314034,"[[0.14498809 0.06495696 0.0476976  ... 1.         0.3560737  0.08507627]
 [0.08814467 0.03639043 0.02128427 ... 0.9217392  0.33708122 0.07494527]
 [0.07377646 0.04030561 0.02197743 ... 0.94058436 0.38640505 0.10658082]
 ...
 [0.21480064 0.10905849 0.06155332 ... 0.87478036 0.25336942 0.19168274]
 [0.19080648 0.08074162 0.04440494 ... 0.8670766  0.2433667  0.11347152]
 [0.19807798 0.08858847 0.05135673 ... 0.9737113  0.36718374 0.13565797]]",1614.5879181877121,3657.9216552167923,2016.5163398799498,83.35433467741936,690.2307692307693,1.4026158,23.41299337373442,0.0023786419,-185.41429,-0.024135806,0.023301218,118.49516,0.023560056,0.021863537,17.795782,-0.0046420884,-0.000490775,48.869015,0.0022820004,-0.011147751,-2.1734626,-0.011343131,0.0026994434,21.354282,0.0036392477,-0.012881922,-8.994562,0.0047545973,0.0029192048,20.533508,-0.001919537,-0.004826302,-11.412322,0.019152248,0.007903762,9.274984,-0.015617249,-0.004499732,-5.4781666,-0.0022757368,0.001598152,5.7618484,0.0063916226,0.00035169304,-2.9883924,-0.002710467,-0.0037552726
country,30.013333333333332,0.09410006706786543,0.09062656,"[[0.18493448 0.07127079 0.04448944 ... 1.         1.         0.7494141 ]
 [0.38754883 0.24968335 0.18710978 ... 0.20750672 0.24563636 0.295317  ]
 [0.7340669  0.76687706 0.94308525 ... 0.06934801 0.1359162  0.20155968]
 ...
 [0.3600796  0.10844364 0.03652855 ... 0.00896613 0.01524693 0.03688814]
 [0.44582272 0.18660882 0.08768631 ... 0.04096783 0.06573281 0.10632232]
 [0.78844583 0.45603758 0.25012952 ... 0.29581556 0.4037837  0.49002436]]",1784.0387310049896,3556.0594456931553,1840.0082750714125,151.99908088235293,653.6486486486486,1.3181576,21.627331083363018,0.0050361054,-165.54424,0.012220691,-0.01809356,117.90449,0.017005222,0.01249947,-33.605473,-0.010324382,0.0011445093,42.59893,-0.012061368,-0.0021570162,-1.3801007,0.013514219,0.0035185013,3.827964,-0.0016779401,0.0030416984,7.166964,-0.017987544,0.007539171,-7.171045,-0.0063976827,0.0023737384,-1.6472125,-0.016189147,0.0020520736,0.8621202,-0.014312966,0.0019616948,-12.5100975,-0.008517145,0.002088528,2.8849213,-0.021068003,0.0022276456,-12.365844,0.009573226,-0.002459652
country,30.013333333333332,0.052491933729698376,0.10463604,"[[0.10344392 0.1557968  0.24000028 ... 0.16481243 0.13318552 0.13414834]
 [0.10890712 0.2021219  0.13567138 ... 1.         1.         1.        ]
 [0.13638647 0.46206257 0.46346194 ... 0.7124931  0.45985225 0.8680004 ]
 ...
 [1.         1.         0.71273595 ... 0.18573241 0.07735211 0.16412242]
 [0.28128278 0.2826919  0.30908012 ... 0.06625153 0.0391044  0.08688395]
 [0.08546258 0.33063835 0.6999003  ... 0.10230166 0.054961   0.10578239]]",1321.7634741497925,2584.125931246375,1667.4024816185902,143.5546875,639.7808219178082,1.2076943,24.177861825747815,0.0018636239,-205.06758,0.026679028,-0.018151602,140.98952,0.01970633,-0.010714171,-8.963082,-0.02334417,0.015035564,36.96881,0.025185635,-0.015952993,6.427653,0.02069393,-0.008058362,14.869451,-0.011074485,-0.004456786,-4.316956,-0.0058278837,0.009825464,12.225616,0.004033905,0.0050325016,-11.429149,0.011631063,0.00327111,11.85521,0.008311297,-0.0037756732,-7.8893857,0.018117944,0.0033849464,9.911034,0.005477578,0.005987136,-2.3491354,0.016965494,-0.00020291256
country,30.013333333333332,0.07112819025522042,0.08229554,"[[0.09709916 0.04436506 0.03756299 ... 1.         0.25219324 0.14005241]
 [0.16975576 0.10237914 0.07192967 ... 0.84416395 0.38504323 0.30477235]
 [0.11394309 0.08908382 0.06554934 ... 0.7599619  1.         1.        ]
 ...
 [1.         1.         1.         ... 0.13633141 0.0526779  0.03858888]
 [0.36647335 0.2024439  0.14204319 ... 0.6494342  0.27258578 0.17965715]
 [0.07879025 0.02056741 0.01318014 ... 0.76856333 0.35750863 0.22148025]]",1534.0502232319088,3117.7596727269433,1696.9819905278118,135.99917763157896,649.530303030303,1.1185964,23.593331735600945,0.0022750145,-207.24358,0.03383317,0.03318726,130.93799,0.0061661704,-0.008289149,-18.507269,-0.04081902,0.0048035714,33.30124,0.020134078,-0.009541009,-3.9344978,-0.00016620928,-0.007152262,15.381376,0.012665328,0.004169166,-6.3937964,-0.009664009,0.0016444259,2.948602,-0.030009435,0.005435794,-16.781153,0.024807734,-0.009546872,7.0790553,-0.026966475,-0.00014573774,-8.595193,0.010580595,-0.0009386606,4.799718,-0.0024833533,0.011084504,-12.249362,-0.008068201,0.006379657
country,30.013333333333332,0.11016274531129157,0.07847474,"[[0.1416146  0.14140423 0.26318234 ... 0.40370348 0.41110525 0.45217305]
 [0.12988757 0.09744826 0.13247694 ... 0.1550002  0.15805775 0.15683521]
 [0.13020213 0.08674008 0.12587501 ... 0.2128267  0.2783498  0.20820661]
 ...
 [0.09958556 0.06189876 0.07134789 ... 0.07972408 0.07787256 0.08788053]
 [0.08500132 0.08354217 0.12231176 ... 0.3931745  0.597336   0.5879166 ]
 [0.1334642  0.11512895 0.19169854 ... 1.         1.         1.        ]]",2839.25842945996,6047.924011655307,2798.5048227301195,112.34714673913044,645.75,1.4320672,21.386769087519838,0.027922327,-199.05687,0.07435181,0.010310072,61.1464,-0.075405404,0.008538697,9.977331,-0.0056446944,0.008878162,23.48061,0.019067874,0.0029559722,10.260273,-0.010350142,0.0086078085,0.0013763829,-0.028659292,0.008111421,8.017387,0.01520827,0.0017669523,1.1231515,0.00026175374,0.00054139865,-4.8983784,-0.019462459,-0.0012509568,9.487704,-0.0027078318,-0.005484469,-6.3569746,-0.00753682,0.0016629379,3.8757424,0.024818229,-0.003256333,1.6276604,0.004991692,-3.1150225e-06
country,30.013333333333332,0.13297072880413766,0.14658697,"[[0.07175527 0.07615002 0.3986878  ... 0.09416187 0.11796767 0.12146004]
 [0.06344464 0.07803802 0.4260416  ... 0.0866513  0.1179216  0.13874435]
 [0.08116524 0.0896747  0.32730967 ... 0.3463645  0.25697485 0.17664553]
 ...
 [0.2815425  0.21559481 0.44310236 ... 0.07696529 0.08627017 0.14383492]
 [0.09027392 0.07334547 0.3693098  ... 0.37515563 0.6724981  1.        ]
 [0.07563088 0.0699954  0.39460495 ... 0.35208142 0.5232323  0.5915437 ]]",2777.4882405051285,5622.539164461282,2647.8062084161784,78.30255681818181,568.1714285714286,1.3648452,18.842895933376486,0.051913552,-61.22267,0.10269308,-0.067319095,71.25143,-0.032193344,0.027395863,-17.037924,-0.02425757,0.014617678,17.114265,-0.037975408,0.02144671,5.051263,-0.006430621,0.0043780147,-4.2119603,0.0045004296,-0.009390843,-1.6805953,-0.014833546,0.0062861852,1.1818883,0.0045652376,0.005351822,-0.8543821,-0.0035503414,-0.0026693295,4.9677687,-0.002980447,-0.006153484,-1.7029343,-0.01584989,0.0004210083,4.8418956,-0.0077787843,0.005151936,-0.1602425,0.006745394,-0.0035332344
country,30.081632653061224,0.1072048611111111,0.24829563,"[[0.18034622 0.03297025 0.02611836 ... 0.35859868 0.28638828 0.347997  ]
 [0.1384022  0.02501349 0.01481003 ... 0.5362494  0.50338584 0.54638934]
 [0.14973378 0.03274931 0.02150952 ... 0.28996626 0.18147835 0.1863704 ]
 ...
 [0.90176255 0.77841026 0.77540106 ... 0.3447804  0.1737366  0.17370076]
 [0.6923579  0.3650529  0.2965189  ... 0.3786906  0.2623277  0.27670228]
 [0.35859177 0.12962812 0.10965189 ... 0.7889734  0.5770187  0.62825036]]",2798.0656266251635,6221.38434516059,2847.5411814192466,86.1328125,636.3023255813954,1.1183645,19.809181997058882,0.029614514,-23.104954,0.08722139,-0.016671395,70.25588,-0.0057432945,-0.0014158319,3.8055308,-0.016344141,-0.0054762284,28.32396,-0.022359299,-0.0029173754,13.754286,-0.008024298,-0.0039391,5.728136,-0.0073949895,0.0029786476,3.9737794,-0.018280061,-0.0030425657,7.4728084,0.01248553,0.0001342614,2.6279068,-0.013081139,-0.004357484,8.490235,-0.0040131607,0.0017229908,-2.320208,-0.006954185,0.0046355235,2.08908,0.009732837,0.000812576,-3.3720124,0.009733252,-0.0015081937
country,30.013333333333332,0.09423639307811292,0.104739845,"[[0.4189531  0.21652319 0.235782   ... 0.12100495 0.19035165 0.2096025 ]
 [0.40682268 0.32550806 0.36575073 ... 0.05176841 0.08940066 0.09996393]
 [0.5119464  0.2661276  0.5850689  ... 0.24770011 0.30155677 0.190481  ]
 ...
 [0.6342709  0.2794841  0.7062708  ... 0.08314278 0.11376732 0.11453173]
 [0.589776   0.35570598 0.9165265  ... 0.14924434 0.27346733 0.3867299 ]
 [0.3583796  0.1831809  0.48832208 ... 0.07707875 0.12048782 0.25300452]]",1958.9864228599774,4208.1924190654,2146.923519804291,151.99908088235293,635.2297297297297,1.2913549,18.736513799130254,0.016916636,-116.19743,-0.01791402,-0.029211354,111.754,0.019786017,-0.0026717943,-5.2453575,-0.0117678,0.014629518,33.98964,-0.00452827,0.0055522677,-12.460976,-0.0025848004,0.005725525,4.2414293,-0.023267388,0.0003629262,-14.408441,0.016977789,-0.0003558861,8.494257,0.001181955,-0.0078072366,-8.198441,-0.0043086563,0.011284881,-1.3370376,0.005167381,0.0048119994,-12.551118,0.0012605848,0.004941409,-5.0011096,0.0051680584,-0.0050992058,-2.1393464,0.008323171,0.0070104664
country,30.013333333333332,0.0929928430732792,0.18060894,"[[0.1045087  0.06169438 0.06532082 ... 0.06935606 0.07231027 0.0969853 ]
 [0.2716157  0.17827779 0.17138664 ... 0.12774387 0.1288416  0.20593321]
 [1.         1.         1.         ... 0.34100989 0.4266796  0.42779303]
 ...
 [0.06578419 0.03049006 0.02842105 ... 0.06418467 0.07475599 0.12569633]
 [0.06235293 0.04351943 0.05174959 ... 0.04546124 0.04448082 0.10942421]
 [0.19526613 0.17636324 0.21822621 ... 0.1362071  0.13944483 0.1714394 ]]",1964.9561710023686,4059.433457801624,2036.4768026599475,86.1328125,613.6341463414634,1.3866869,23.723845661406163,0.006610118,-80.23084,0.080835864,-0.049686152,108.203285,0.009095537,0.013990246,-23.831284,0.032624163,-0.005310095,52.62174,0.025495935,-0.01048487,-6.4135375,0.011012879,-0.004162711,15.064379,0.034713283,-0.019289277,-17.638653,0.01199813,-0.009082651,9.731315,-0.0046772854,-0.022391867,-16.172585,-0.0066553014,-0.000729136,8.9045315,0.009206319,-0.012625451,-15.960604,0.012219178,-0.0002713314,8.001686,0.004110845,-0.014576252,-10.708484,-0.017909927,-0.0021808627
country,29.98185941043084,0.11293582502902477,0.24406008,"[[0.7800134  0.75255847 0.7478887  ... 0.13444723 0.1307425  0.21150622]
 [1.         1.         1.         ... 0.15114695 0.16034576 0.32135794]
 [0.585503   0.64834493 0.70292956 ... 0.12070182 0.08770917 0.1758738 ]
 ...
 [0.33978876 0.23314735 0.18503919 ... 0.2276278  0.15304682 0.23585956]
 [0.3904695  0.30292988 0.2577746  ... 0.3384406  0.18823202 0.2308137 ]
 [0.5625622  0.480496   0.4274054  ... 0.14849676 0.1188796  0.20227844]]",2898.787368032488,6400.052966421972,2878.9661651993006,103.359375,637.8823529411765,1.0212467,19.47225445385936,0.03349182,-20.817461,0.04727299,0.00015071893,64.90752,-0.02316478,0.0041539907,6.7671013,0.007260002,0.0068553444,26.357128,-0.0028339443,-0.00075255125,11.665423,-0.008219743,0.003743923,13.18563,0.0008150125,0.005456947,-1.9791069,0.00075312814,0.008396962,8.582198,-0.00030822688,0.0010136501,0.47289515,0.006524416,-0.0068862857,7.441096,0.013445774,-0.006500002,-0.41490942,0.013891891,0.0025693122,6.945586,-0.0077362605,0.0036556432,3.660607,-0.012204417,-0.0041639777
country,30.013333333333332,0.0671992821925754,0.1530273,"[[0.09745471 0.05846486 0.04381307 ... 0.4019896  0.81206787 0.38021287]
 [1.         1.         1.         ... 0.18567193 0.46818712 0.36556423]
 [0.5023129  0.46445686 0.5615044  ... 0.34660184 0.40362954 0.35108694]
 ...
 [0.5705075  0.47606656 0.43786934 ... 0.43029127 0.59973073 0.7641449 ]
 [0.39211443 0.38407806 0.4135484  ... 0.9555436  0.79994583 0.40027124]
 [0.03893806 0.01846034 0.02050949 ... 1.         0.9331491  0.27940023]]",1561.0425270580376,3175.33143081134,1782.6517736699655,112.34714673913044,658.3928571428571,1.1619674,24.579365616766864,0.002543778,-148.36998,0.08305169,-0.040065803,126.86573,-0.0367259,0.026468815,-19.571285,0.011572511,-0.0005621397,52.87677,0.037544213,0.0029193286,8.581607,0.01864066,0.0068814717,17.882393,-0.0124426605,-0.008385422,-8.099402,-0.037569687,-9.4924704e-05,17.780605,0.01030397,-0.009778402,-15.515441,-0.0068524415,0.0051390184,13.506864,0.0010414288,0.0041253627,-10.96457,-0.010543833,0.004830278,9.469387,-0.004457658,-0.0051154126,-1.9210469,-0.0013301345,-0.00076592236
country,30.013333333333332,0.08782189554331013,0.13141257,"[[0.69642615 0.5907836  0.48842433 ... 0.5497837  0.28010195 0.24029684]
 [0.33317494 0.25611898 0.17733409 ... 0.15284185 0.6834158  1.        ]
 [0.0508251  0.01906208 0.07795648 ... 0.7787578  1.         0.82335085]
 ...
 [0.8233943  1.         0.7331623  ... 0.07306915 0.08161188 0.11580414]
 [0.11258417 0.08851582 0.09324975 ... 0.13546038 0.30334622 0.5400378 ]
 [0.06772628 0.0500653  0.16491123 ... 0.94885653 0.6436754  0.277598  ]]",1513.070955011675,2922.4536869199537,1558.0992064311192,184.5703125,656.4285714285714,1.2574879,23.237610751596968,0.0015377798,-118.21476,0.033811893,-0.0067282543,152.95572,-0.016007263,-0.0034857953,-46.51243,0.0051888954,-0.0059746234,31.121635,0.0033655225,-0.015473734,-17.298687,-0.0069076703,-0.0024118184,6.282561,0.0063490807,-0.008966079,-3.69624,-0.009205533,-0.004211688,13.058594,0.007917849,-0.0038557013,-13.1422205,-0.014847703,-0.004702031,15.704863,-0.0011224381,-0.008537497,-13.088502,-0.005751298,-0.0038581342,5.7085395,0.018847493,-0.0018364615,-10.694908,0.00039979274,0.0024499744
country,30.013333333333332,0.03546364438321732,0.03888375,"[[0.5506842  0.3246418  0.27709213 ... 0.00870314 0.00695912 0.01757287]
 [0.6373576  0.23819238 0.1447663  ... 0.00515273 0.00423834 0.02027455]
 [0.6759063  0.25090787 0.13416797 ... 0.0040193  0.00436113 0.03132443]
 ...
 [0.23858261 0.11544696 0.05175167 ... 0.02937824 0.02893257 0.04487151]
 [0.27069488 0.13647848 0.0767299  ... 0.00886926 0.00924912 0.02374138]
 [0.35517982 0.20651132 0.14918824 ... 0.00156603 0.00134349 0.01568518]]",1495.5580556271152,3053.293292760296,2331.91706173163,83.35433467741936,513.34375,1.2096376,20.37569535730509,0.00586232,-353.09116,0.019092478,0.04446313,110.67462,0.0236258,0.0076050255,32.74345,-0.032381635,-0.008705775,24.189941,0.001391444,-0.007022793,18.754097,-0.0013642699,-0.0070975237,5.9265885,-0.0036421316,0.00094431045,-1.7344859,0.0026362722,0.010353497,3.8793368,-0.008730159,-0.006319954,-2.9791188,-0.0023365652,-0.0025734522,-1.9010768,-0.0069463705,0.00038075622,-2.8730128,-0.0076859477,9.206571e-05,-0.9832503,-0.012149013,0.0017632765,-6.486425,-0.002571327,0.0018760684
country,30.013333333333332,0.07544530645784996,0.13006952,"[[0.02681428 0.01840231 0.01654481 ... 0.0519257  0.06425283 0.12482783]
 [0.03334334 0.03213435 0.03300756 ... 0.17125039 0.34950274 0.61575586]
 [0.1577397  0.1458986  0.13534166 ... 0.4994662  0.8469516  1.        ]
 ...
 [0.04045095 0.022087   0.01906423 ... 0.10855735 0.09180918 0.16138178]
 [0.02426297 0.01469702 0.01124903 ... 0.23805115 0.22362365 0.22711489]
 [0.01734835 0.00863792 0.00708756 ... 0.08067916 0.07016031 0.07687424]]",1741.8884862826521,3791.309273491879,1985.7526618758295,67.99958881578948,625.4545454545455,1.1215371,24.661545209311434,0.003680471,-137.86006,0.06323198,0.014560583,121.520035,-0.018275587,-0.0041070613,-13.279323,0.008322274,0.007749243,43.328953,0.042188548,-0.00083346415,-10.695388,0.021802045,0.00010577856,17.859848,-0.010558758,0.0052983025,-7.9500504,-0.02832978,0.0020156752,9.101155,0.016821196,0.0049925987,-19.791092,-0.0068975375,0.0019905812,9.44209,-0.015277807,-0.0011556178,-19.604746,-0.0057361545,0.0009233483,6.905621,-0.0027634576,0.0033663865,-12.5497055,-0.007189935,0.005801068
